id,username,date,choix,followers
705617755,huguesrenson,1369598777,pour,ChrisMichelFr
312888560,anouchkacohen,1369598776,contre,Wks_69;alice13b;LaNoctiflore;CBrousset;edensissi;Zorro_justicier;leclanNS;catene06;levelb_;pascal44p;_politweet;CarretierG;pouceopposable;fbu_82;jeanpare467;Mbcustode;Fromzegulag;PhilU_2;blaemag;boite_boite;BJM781;RomainGuyard;Jerem_MD;champ_pignon;douce2franclieu;chrisquette;MONBONHEUR1;mariette94val;Diderot12;Infrarouge3;GeorgesBerger;Lennyclerck;FleurianeRose;JeandeRobien;nathanou;StopLeDeclin;FabienGrech;CEA055;MmeLenvie;HAREL22;BMpolitics;HAMONVIR;mc_1220;Lautrec31;Jamiedu54;Spidercauchois;Librevoi;ntwolfmother;FranDIDIER;follande;MdameMichu;Twystsky
183207275,LucBentz,1369598773,pour,SVimaire;jgiovannoni;CCalmier;Yasmilady;Neoprofs;Yannzerodeux
370932257,Lloyd__Hopkins,1369598773,pour,icosium59;Languedebip;CitoyennEloOoo;HAREL22;Robespierre2013;LeBruitLaFureur
1127243618,TorrideFL,1369598764,pour,Patourose;Amk84000;LetemplierLoic;CCalmier;Waspj;latruelle;vincny01;JD_de_Kermadec;Pierredu19;MANUE_G;pouceopposable;sarmcdonnell;Bitchy_Boys;Pridemap
493515305,s_ignatovitch,1369598762,contre,chanamla;JeanMarcVILLER;MmeLenvie;Le_Reel;levelb_;ABMauger;champ_pignon;blaemag;mc_1220;BMpolitics;hubert0612;NouvelArbitre;deRati;BabeWatin;ManifPourTous29;Zorro_justicier;manifpourtous25;jeujune;NiqueTonParent2;fandetv;maniftousvernon;chrisquette;manifpourtous83;vandemeulebrou;Foxity78;abbeamar;FranckDebeaud;Samuel_Lafont;Neoprofs;ntwolfmother
182906244,ABMauger,1369598761,contre,chrisquette;fandetv;pascal44p;faquest;ManifPourTous29;LoeizRoul;MdameMichu;Samuel_Lafont
381184790,Bebeuss,1369598760,pour,floriandurand3;mandrake3430;laurent4485;MortauxCons;Miawallace888;SVimaire;Anonyme_curieux;wagihe2012;coralie1001;TorrideFL;bonsoirmichel;juls_eve;CabelloMarc;fabien_lorch;Maga_Mata;natonhg;Tatitedu13;futurswing;LeBruitLaFureur;CCalmier;Nniina_;CitoyennEloOoo
137370532,pascal44p,1369598760,contre,_JimmyHenin;SchmidtkeCedric;jeresiste92;lireine7;ABMauger;richardwaghorne;SophiaIfigha;SGouez;chanamla;legeremilie1;MONBONHEUR1;HAREL22;FabienGrech;PhilU_2;leclanNS;AntoineBoyer75;deuxiemetour;mc_1220;Infrarouge3;BabeWatin;hubert0612;alice13b;catene06;MmeLenvie;edensissi;TonyMitchelli66;id261;FrancoiseCaron;robertsoizic;anouchkacohen;luciepaule2275;Wks_69;MOA7BON;karavage69;sebastienglasso;ArdrB;teppdude;gala444;CarretierG;levelb_;jeanpare467;JeandeRobien;boite_boite;Jerem_MD;fbu_82;TheOccitan;Lennyclerck;CEA055;LaNoctiflore;simplythe13;tdechampagn;FranDIDIER;Entre2Tours;MechantJuge;HAMONVIR;mariette94val;FleurianeRose;Librevoi;BMpolitics;calipette;Diderot12;_politweet;Fromzegulag;OdetteRichert;CBrousset;aourell29;Spidercauchois;blaemag;chrisquette;Twystsky;ntwolfmother
193045025,aymordi,1369598748,pour,BastienHo;GaetanAndrieux;leanfe4;Pridemap
17400044,teppdude,1369598727,contre,Librevoi;CBrousset;mariette94val;champ_pignon;JeandeRobien;Wks_69;MmeLenvie;pascal44p;blaemag;boite_boite;fbu_82;martin76130;douce2franclieu;Twystsky
188416846,_Karmapolis,1369598720,pour,Margochiste_
117455135,sarmcdonnell,1369598712,pour,latruelle;laurent4485;Family_Gay_com;Tatitedu13;Geekin_20;ludovicbhamon;Phil_Hauss;sanmel35;FreezPakAuChoco;Waspj;juannovali;Romain_FO;V_Citizen;JD_de_Kermadec;Pierredu19;TorrideFL;_Nico_;pierrerosellini;Pridemap;Bitchy_Boys
999252745,FrancoiseCaron,1369598702,contre,erayeye;Librevoi;ArdrB;MmeLenvie;levelb_;manifpourtous25;alice13b;Lennyclerck;fandetv;pascal44p;hubert0612;jeujune;teppdude;blaemag;ManifPourTous29;jeanpare467;champ_pignon;follande;FranckDebeaud
249152631,Latifah75,1369598701,pour,
197063362,champ_pignon,1369598698,contre,Wks_69;Le_Reel;Infrarouge3;LoeizRoul;manifpourtous25;acrimo;laurentrosay;douce2franclieu;teppdude;levelb_;NiqueTonParent2;catene06;LMPT_Poitou;Lennyclerck;follande;FleurianeRose;jeujune;FranckDebeaud;lilili69lilili;jeanpare467;mariette94val;Zorro_justicier;ArdrB;martin76130;BabeWatin;Librevoi;deRati;maniftousvernon;MmeLenvie;JeanMarcVILLER;vandemeulebrou;erayeye;FrancoiseCaron;ldevilloutreys;fandetv;chrisquette;blaemag;FranDIDIER;Jerem_MD;MONBONHEUR1;HAMONVIR;TheOccitan;flohin;_politweet;Loup_solidaire;Twystsky;Spidercauchois;JeandeRobien;AubeActu;mc_1220;CEA055
827131363,Robespierre2013,1369598691,pour,icosium59;emmarguerite;juannovali;vincny01;Miawallace888;Tatitedu13;MortauxCons;sebastienglasso;DiesIraes;mandrake3430;wagihe2012;manaufr;CabelloMarc;bonsoirmichel;SVimaire;Lloyd__Hopkins;Maga_Mata;juls_eve;CitoyennEloOoo;LeBruitLaFureur;Anonyme_curieux;natonhg
399484284,niquesarahce,1369598689,pour,Romain_FO
427690503,Safae_F,1369598686,pour,
313420534,JonLivin,1369598686,pour,CitoyennEloOoo;SVimaire;Anonyme_curieux;natonhg;LeBruitLaFureur
393627660,chdelporte,1369598684,pour,blaemag;justweetyme;BELLEGO5;fabien_lorch;fabricemucci;PierreKanuty;bastienhugues;ainsivalinfo
493435606,Lautrec31,1369598678,contre,manifpourtous25;Zorro_justicier;_politweet;chrisquette;Fromzegulag;Librevoi;mc_1220;anouchkacohen;FranDIDIER;ntwolfmother;follande;MdameMichu
48484744,C__T__W,1369598669,pour,icosium59;SophiaIfigha;LetemplierLoic;Pierredu19;ssssandrine;BastienHo;adia66;coralie1001;bembelly;Loup_solidaire
7627832,Alkanz,1369598667,pour,imodine;SVimaire;marsu35
83880115,ninarevolution,1369598661,pour,pierrerosellini;Maga_Mata;BorisThiolay;mayasdreams
554843376,deuxiemetour,1369598660,contre,FleurianeRose;CCalmier;FreezPakAuChoco;monsieurhug;alanisbj;V_Citizen;aourell29;tdechampagn;MarieMarchi;calipette;Miawallace888;manaufr;simplythe13;londonclash;PhilU_2;BlablaDeGauche;bembelly;ludovicbhamon;pascal95;tigerymous;FranckDebeaud;alice13b;pascal44p;edensissi;ssssandrine;HAREL22;mc_1220;Wks_69;jeresiste92;AubeActu;jeanpare467;anouchkacohen;MmeLenvie;Twystsky;Jerem_MD;pierrerosellini;ELHistorico7589
96237379,Lebenado,1369598658,contre,LoeizRoul;id261;fandetv;_A_Weiss_;StefanCavers;Zorro_justicier;aourell29;Wks_69;tdechampagn
335860185,cha_matou,1369598653,pour,pouceopposable;Just1M0t;Pridemap
964239906,emmarguerite,1369598651,pour,MarieMarchi;laurent4485;ssssandrine;fredcocharl;bembelly;pierrerosellini;CitoyennEloOoo;icosium59;Do_56;vincny01;LetemplierLoic
560991444,vandemeulebrou,1369598651,contre,Yasmineeeech;Wks_69;ntwolfmother;AntoineBoyer75;mariette94val;alice13b;fbu_82;Diderot12;MmeLenvie;ManifPourTous29;_politweet;jeujune;boite_boite;blaemag;Twystsky;champ_pignon;MONBONHEUR1
1068828068,levelb_,1369598650,contre,deuxiemetour;id261;robertsoizic;CarretierG;jeanpare467;floriandurand3;_A_Weiss_;blaemag;hubert0612;richardwaghorne;Wks_69;Zorro_justicier;Twystsky;_politweet;lireine7;gala444;edensissi;tdechampagn;Diderot12;aourell29;JeandeRobien;pascal44p
427277574,Loup_solidaire,1369598649,pour,Wks_69;ktrinelebreton;PDumalanede;SVimaire;GuntherRedal;CitoyennEloOoo;Pridemap;MONBONHEUR1;Tatitedu13;vit_leo;champ_pignon;bembelly;coralie1001;C__T__W;MEWJ79;Neoprofs;LauredeMontalem
46642939,pprevert,1369598646,pour,emmarguerite;GaetanAndrieux;Lloyd__Hopkins;sarmcdonnell;fabien_lorch;levelb_;ChrisMichelFr;pouceopposable;Amk84000;Marie_Jou;CitoyennEloOoo;BukIsGod;ak_bx;iCanDoItgirl;fabricemucci;pierrerosellini;Tatitedu13;piekowa;monsieurhug;AubeActu;tristanmf;tetunicois;Just1M0t;centregaux;zeyesnidzeno;bloomee;marineturchi;chantalrebelle;CharlesHervis
309024736,Margochiste_,1369598645,pour,Geekin_20;emmarguerite;mandrake3430;tigerymous;LetemplierLoic;_Karmapolis
127328676,Joan_Louis_Font,1369598637,pour,fabricemucci;Waspj;pouceopposable;ChrisMichelFr;Max_Vess
456917253,SylvieTolmont,1369598637,pour,axellelemaire;ADAN_Officiel;Yasmilady;MathieuDurquety;Amk84000
203032542,Tchouktchou_k,1369598622,pour,Just1M0t
30939939,moniqueroyer,1369598616,pour,JeanZeid;Neoprofs
303154397,reidoth,1369598611,pour,Miawallace888;CCalmier;Wks_69;LetemplierLoic;icosium59;MarieMarchi;mic_hug;Nniina_
331676157,FranckDebeaud,1369598609,contre,deuxiemetour;mariette94val;Foxity78;manifpourtous25;lilili69lilili;fandetv;jeujune;FrancoiseCaron;NiqueTonParent2;s_ignatovitch
301853897,juls_eve,1369598597,pour,Miawallace888;Tatitedu13;MarieMarchi;mandrake3430;pietro_berti;LetemplierLoic;Aurelien2b6;juannovali;Nniina_;V_Citizen;Pierredu19;Bebeuss;mic_hug;MEWJ79;pierrerosellini;DiesIraes;CCalmier;icosium59;adia66
988372536,Zorro_justicier,1369598585,contre,robertsoizic;Infrarouge3;mic_hug;Lebenado;alice13b;levelb_;chrisquette;jeujune;BabeWatin;Wks_69;faquest;NiqueTonParent2;JeandeRobien
628126313,deRati,1369598583,contre,ObjectifDroite;LoeizRoul;Le_Reel;Librevoi;manifpourtous25;Wks_69;FleurianeRose;Infrarouge3;lilili69lilili;flohin;douce2franclieu;follande;mc_1220;catene06;martin76130;FrancoiseCaron;LMPT_Poitou;Foxity78;BabeWatin;levelb_;s_ignatovitch;faquest;ArdrB;Lennyclerck;FranckDebeaud;jeanpare467;blaemag;fandetv;ManifPourTous29;JeandeRobien;champ_pignon;mariette94val;Samuel_Lafont;MmeLenvie;ldevilloutreys
46446811,marineturchi,1369598579,neutre,fabien_lorch;Tortoyse;OPredhomme;BastienHo;flohin;GregLeclerc;BukIsGod;bebabessay;d4v1d_0ff;vit_leo;thisfrenchlife;ludovicbhamon;Lloyd__Hopkins;MarieMarchi;abbeamar;RomainRossignol;Nniina_;xavmonty;rambaux;Miawallace888;fabricemucci;GaetanAndrieux;StphaneCariou;SparkleToEscape;FranckDebeaud;Alkanz;ADAN_Officiel;emmarguerite;Binouite;julesbiron;levelb_;NiqueTonParent2;Robespierre2013;mandrake3430;Tatitedu13;pouceopposable;Waspj;LauredeMontalem;benedicteliesse;HAREL22;Anonyme_curieux;s_ignatovitch;sanmel35;Bitchy_Boys;embruns
142598572,Yasmilady,1369598579,pour,icosium59;Miawallace888;caracoq;CCalmier;Anonyme_curieux;Tatitedu13;GuntherRedal;pascal95;Pierredu19;latruelle;C__T__W;mauzemontole;ADAN_Officiel;JD_de_Kermadec;_Nico_;fredcocharl;ssssandrine;SVimaire;sanmel35;manaufr;Max_Vess;bembelly;Pridemap
1157290465,ObjectifDroite,1369598577,contre,Diderot12;faquest;fandetv;MONBONHEUR1;Wks_69;_politweet
219397176,flohin,1369598573,contre,boite_boite;champ_pignon;BMpolitics
457620401,LouisMilanoD,1369598572,pour,nanotousch;Stbslam
18125180,AudeBaron,1369598570,pour,HugoTravers;Yasmilady;AFredo31000;Waspj;LucBentz;thierry_c;latruelle
343349453,maurtyfer,1369598567,pour,harphan75;Max_Vess;BenoitCAZALS;Jules_Lecomte;Miawallace888;HAREL22
478058571,HAMONVIR,1369598566,contre,OdetteRichert;Wks_69;champ_pignon;pascal44p;Fromzegulag;blaemag;Twystsky;anouchkacohen;Spidercauchois;MmeLenvie
1393595936,TeamPSG__,1369598562,pour,Cebolla92
1336054920,LMPT_Poitou,1369598558,contre,Diderot12;jeanpare467;LoeizRoul;Le_Reel;ldevilloutreys;acrimo;manifpourtous83;Lebenado;manifpourtous25;deRati;ArdrB;fandetv
197546958,RemyFleury,1369598557,pour,vit_leo
96003627,Messa_chelkia,1369598556,pour,
381467710,julesbiron,1369598553,pour,fabien_lorch;Lewiszche
524240651,SBelbachir,1369598546,pour,wagihe2012
295249309,jfporchez,1369598539,pour,LucBentz
39761398,victorbellec,1369598535,pour,AnaComKi;atournier
40857776,Jules_Lecomte,1369598535,pour,LauredeMontalem
389978629,J_de_Leiris,1369598535,contre,Wks_69;Lennyclerck;MONBONHEUR1;MmeLenvie;BMpolitics;MdameMichu
53336284,HugoTravers,1369598530,pour,SVimaire;TristanQM;TheiMika;heavyburtations;Metal_Maxime;Do_56;V_Citizen;futurswing;Tatitedu13;AFredo31000
5610642,JonBlum,1369598525,pour,_JimmyHenin;TristanQM;SchmidtkeCedric;alexaussedat;ak_bx;Nicolasudi62;AubeActu;AnaisDlb;Neoprofs;marineturchi;AFredo31000;etopie;bloomee;dnsdrs
929996576,karavage69,1369598524,contre,acrimo;simplythe13;richardwaghorne;douce2franclieu;blaemag;Wks_69;pascal44p;_politweet;boite_boite;fandetv;champ_pignon;MmeLenvie;Librevoi;Twystsky
117407454,Family_Gay_com,1369598516,pour,laurent4485;JD_de_Kermadec;harphan75;pascal95;sarmcdonnell;vincny01;Phil_Hauss;Geekin_20;MarieMarchi;centregaux;Pridemap
610095565,P_GAGNIERE,1369598516,pour,fredcocharl;martin76130;V_Citizen;fabricemucci;Amk84000
1134367200,Yasmineeeech,1369598503,contre,CEA055;MmeLenvie;Wks_69
610242039,gustaveparking,1369598501,pour,E_Dupin;iCanDoItgirl
1150789543,CrazyIndoMonkey,1369598496,pour,
91863617,fabienpaillot,1369598490,pour,PaulGRennes
552171483,MiniLabiur,1369598488,pour,
17688298,alexaussedat,1369598482,pour,AnaComKi
99245311,petaramesh,1369598481,pour,gustaveparking;iCanDoItgirl;Do_56;bloomee
1106725483,robertsoizic,1369598473,contre,levelb_;Diderot12;richardwaghorne;OdetteRichert;jeujune;mariette94val;Zorro_justicier;JeandeRobien;blaemag;Wks_69;fbu_82;Twystsky;pascal44p;jeanpare467;faquest
1346104482,GregLeclerc,1369598463,pour,MarieMarchi;GHulsens;ojim_france
30921943,Rushkoff18,1369598461,pour,CitoyennEloOoo;Martov;DiesIraes;franckraleur;zeyesnidzeno;Larmurerie;SophiaIfigha
465367030,dhenneton,1369598460,pour,
299831200,MOA7BON,1369598460,contre,pascal44p
614881679,josiezezet,1369598457,pour,Pridemap
46151256,E_Dupin,1369598452,pour,emmarguerite;calipette;alexaussedat;jgiovannoni;jeanpare467;FreezPakAuChoco;sebastienglasso;pouceopposable;Zorro_justicier;HeleneFontanaud;ojim_france;fbu_82;teppdude;gustaveparking;kkerima;laurentrosay;Samuel_Lafont;nanotousch;mahorchiche;Just1M0t;dombouissou;Lloyd__Hopkins;chrisquette;natonhg;franckraleur;Lautrec31;Binouite;Zozote_Niki;SBelbachir;Neoprofs;fabricemucci;chdelporte
19234625,pocket_pau,1369598448,pour,MathLOFF;Philippedecamps
557464571,MarieMarchi,1369598438,pour,emmarguerite;deuxiemetour;cathy6811;BlablaDeGauche;manaufr;juannovali;laurent4485;Miawallace888;SophiaIfigha;PDumalanede;mandrake3430;juls_eve;LetemplierLoic;ludovicbhamon;Family_Gay_com;V_Citizen;JD_de_Kermadec;FreezPakAuChoco;CarretierG;ktrinelebreton;pierrerosellini;MEWJ79;bembelly;Amk84000;Pridemap;BELLEGO5;gustaveparking;fredcocharl;ELHistorico7589;chantalrebelle;reidoth;mic_hug;coralie1001;Tatitedu13
45400645,jcdsopi,1369598437,pour,piekowa;Alkanz
1163967229,manifpourtous25,1369598433,contre,ABMauger;Le_Reel;lilili69lilili;mariette94val;Lebenado;levelb_;manifpourtous83;boite_boite;Diderot12;douce2franclieu;jeujune;OdetteRichert;ArdrB;chrisquette;ManifPourTous29;BabeWatin;maniftousvernon;fandetv
120584165,JulienIelsch,1369598431,pour,Martov
444806820,OPredhomme,1369598421,pour,fabricemucci;AnaComKi
134179437,Glambertaccroes,1369598419,neutre,Patourose;Pierredu19
195410381,PaulGRennes,1369598417,pour,Waspj;patoche84;fabienpaillot
388175079,jordann2k,1369598415,pour,coralie1001
1378217570,Miawallace888,1369598413,pour,Maga_Mata;harphan75;Tatitedu13;Bebeuss;bloomee;deuxiemetour;Yasmilady;reidoth;EricCartmanFR;Languedebip;vincny01;juls_eve;MortauxCons;Binouite;SVimaire;Nniina_;ELHistorico7589;bembelly;EEhrmann;MarieMarchi;juannovali;icosium59;LetemplierLoic;Geekin_20;BlablaDeGauche;ktrinelebreton;Pridemap;CCalmier;DiesIraes;V_Citizen;ludovicbhamon;fredcocharl;ssssandrine;mandrake3430;adia66
313380064,sanmel35,1369598412,pour,sarmcdonnell;MEWJ79;Geekin_20;Yasmilady;vio_Official;CCalmier;ssssandrine;pouceopposable;BELLEGO5;Pridemap
134228139,TheiMika,1369598411,pour,HugoTravers
476098647,CEA055,1369598405,contre,alice13b;luciepaule2275;CarretierG;legeremilie1;leclanNS;catene06;simplythe13;edensissi;SGouez;rambaux;pascal44p;Infrarouge3;_politweet;boite_boite;FranDIDIER;TheOccitan;mariette94val;Twystsky;MONBONHEUR1;PhilU_2;Jamiedu54;Wks_69;FleurianeRose;JeandeRobien;mc_1220;Librevoi;chrisquette;ntwolfmother;champ_pignon;blaemag;anouchkacohen
361752469,JD_de_Kermadec,1369598404,pour,MarieMarchi;Pridemap;Family_Gay_com;_JimmyHenin;Miawallace888;harphan75;loliv2809;_Nico_;d4v1d_0ff;bebabessay;Jeromeprodhomme;juannovali;MANUE_G;vio_Official;V_Citizen;mauzemontole;sarmcdonnell;vincny01;LauredeMontalem;TorrideFL;manaufr;Pierredu19
1032587216,id261,1369598396,contre,levelb_;TonyMitchelli66;Lebenado;richardwaghorne;alanisbj;floriandurand3;jeanpare467;StefanCavers;BJM781;tdechampagn;pascal44p;Wks_69;Patriote_973;Diderot12
308721132,pierrerosellini,1369598394,pour,BlablaDeGauche;emmarguerite;Miawallace888;ninarevolution;MEWJ79;mandrake3430;Bitchy_Boys;Tatitedu13;ktrinelebreton;Max_Vess;MarieMarchi;pouceopposable;sarmcdonnell;deuxiemetour;laurent4485;manaufr;Pridemap;DiesIraes;Pierredu19;ssssandrine;piekowa;CitoyennEloOoo;fabricemucci;fredcocharl;ELHistorico7589;ThibaultGential;loliv2809;GaetanAndrieux;juls_eve;vit_leo;Nniina_;1CaptainTsubasa;CCalmier;icosium59;fabien_lorch;adia66
380841357,Maga_Mata,1369598392,pour,Miawallace888;laurent4485;floriandurand3;dominiquevin;Patourose;Karmappa;SVimaire;GuntherRedal;ninarevolution;chantalrebelle;juannovali;abbeamar;iCanDoItgirl;fredcocharl;Huntynette;coralie1001;LeBruitLaFureur;Bebeuss;bonsoirmichel;CitoyennEloOoo;Tatitedu13;futurswing;fabien_lorch;natonhg;Nniina_;adia66;wagihe2012
384873279,JOLPress,1369598386,neutre,ArdrB;OPredhomme;mahorchiche;PierreKanuty
1381953745,Le_Reel,1369598383,contre,ObjectifDroite;pascal44p;nathanou;leclanNS;manifpourtous83;champ_pignon;Bruhlmann;FranckDebeaud;acrimo;maniftousvernon;BabeWatin;blaemag;JeandeRobien;LoeizRoul;Lebenado;robertsoizic;manifpourtous25;levelb_;chrisquette;vandemeulebrou;JeanMarcVILLER;ArdrB;hubert0612;fandetv;LMPT_Poitou
282056619,BastienHo,1369598377,pour,C__T__W;aymordi;bloomee;GaetanAndrieux
344784037,lookas__,1369598375,pour,
412414921,LLR2012,1369598374,contre,blaemag;AubeActu
92506911,atournier,1369598373,pour,pouceopposable;abbeamar;ChaBahuon;StphaneCariou;dnsdrs;victorbellec;BriceSylvestre1;olivierdussopt;CharlesHervis;JeanZeid
37642453,vit_leo,1369598372,pour,laurent4485;harphan75;RemyFleury;Max_Vess;AndyCBD;Loup_solidaire;ainsivalinfo;BEDINISebastien;MagalieHerlem;pierrerosellini;Amk84000;Elisa6666
915287179,jeanpare467,1369598372,contre,alanisbj;richardwaghorne;id261;leclanNS;JeandeRobien;CarretierG;deuxiemetour;Wks_69;Spidercauchois;HAREL22;robertsoizic;MONBONHEUR1;martin76130;gala444;aourell29;pascal44p;Fromzegulag;Zorro_justicier;BJM781;fbu_82;FrancoiseCaron;LaNoctiflore;Diderot12;_politweet
256988281,richardwaghorne,1369598360,contre,AntoineBoyer75;id261;pascal44p;robertsoizic;_A_Weiss_;Diderot12;ArdrB;levelb_;BJM781;mariette94val;LaNoctiflore;StefanCavers;david_m_wagner
110186782,CharlesHervis,1369598352,pour,atournier
340556130,Lennyclerck,1369598351,contre,edensissi;nathanou;levelb_;Wks_69;mariette94val;alice13b;CarretierG;lilili69lilili;NiqueTonParent2;teppdude;simplythe13;FrancoiseCaron;JeandeRobien;J_de_Leiris;follande;blaemag;pascal44p;_politweet;BMpolitics;Jerem_MD;LaNoctiflore;MONBONHEUR1;Fromzegulag;MmeLenvie;GeorgesBerger;Entre2Tours;CEA055;anouchkacohen;MdameMichu
302906057,Twystsky,1369598349,contre,BMpolitics;legeremilie1;CBrousset;alice13b;ArdrB;gala444;mc_1220;leclanNS;levelb_;edensissi;catene06;robertsoizic;deuxiemetour;SGouez;CarretierG;erayeye;simplythe13;karavage69;AubeActu;vandemeulebrou;rambaux;_politweet;teppdude;douce2franclieu;StopLeDeclin;fbu_82;boite_boite;Infrarouge3;CEA055;ntwolfmother;TheOccitan;Jerem_MD;mariette94val;MONBONHEUR1;lamoniromero;calipette;champ_pignon;RomainGuyard;Wks_69;FleurianeRose;nathanou;MechantJuge;Entre2Tours;JeandeRobien;PhilU_2;Diderot12;blaemag;chrisquette;pascal44p;jeresiste92;Jamiedu54;HAMONVIR;HAREL22;Librevoi;follande;Spidercauchois;FranDIDIER;anouchkacohen
273408439,ChaBahuon,1369598345,pour,ojim_france
560484062,Marcia_lover,1369598336,neutre,MiniLabiur
56310717,Bourg_la_Reine,1369598334,pour,Pridemap
1085464770,maniftousvernon,1369598324,contre,BabeWatin;Le_Reel;Lebenado;levelb_;manifpourtous83;Diderot12;boite_boite;douce2franclieu;jeujune;ArdrB;manifpourtous25;chrisquette;ManifPourTous29;fandetv;mc_1220
303864268,east_press_comp,1369598318,pour,jeremrichard;nanotousch;Yannzerodeux;cathy6811;Jeromeprodhomme
582116966,StopLeDeclin,1369598311,contre,alice13b;AntoineBoyer75;follande;leclanNS;Fromzegulag;JeandeRobien;boite_boite;teppdude;fandetv;nathanou;levelb_;NiqueTonParent2;fbu_82;jeanpare467;Twystsky;CBrousset;TheOccitan;AubeActu;Infrarouge3;chrisquette;_politweet;FranDIDIER;douce2franclieu;Spidercauchois;mariette94val;s_ignatovitch;blaemag;anouchkacohen;Librevoi;mc_1220;champ_pignon;OdetteRichert;jeresiste92
17706796,bastienhugues,1369598299,pour,onefrombelgium;axellelemaire;pocket_pau;emmarguerite;1CaptainTsubasa;sarmcdonnell;mandrake3430;levelb_;tigerymous;MarieMarchi;laurent4485;Max_Vess;bonsoirmichel;MANUE_G;C__T__W;Lloyd__Hopkins;xpennec;Jules_Lecomte;ojim_france
574710648,Tatitedu13,1369598298,pour,Miawallace888;floriandurand3;icosium59;laurent4485;FreezPakAuChoco;ktrinelebreton;juls_eve;bonsoirmichel;Phil_Hauss;sarmcdonnell;mandrake3430;adia66;LetemplierLoic;patoche84;fredcocharl;JD_de_Kermadec;pierrerosellini;juannovali;Yasmilady;MEWJ79;Binouite;ssssandrine;CCalmier;V_Citizen;monsieurhug;Loup_solidaire;coralie1001;ELHistorico7589;Bebeuss;Maga_Mata;MarieMarchi;DiesIraes;Nniina_;Tortoyse
226889077,E_Mehdi,1369598296,pour,ArethaConnery;Safae_F;ninarevolution;arnocast
56396019,Louis_San,1369598287,pour,olivierdussopt;nanotousch;manaufr;antuan;oliviersiou1;Salome_L;CharlesHervis;JonBlum;alexaussedat;Stbslam;BEDINISebastien;bloomee
182138330,Anthony_Verdot,1369598273,pour,ChrisMichelFr
83206603,Spidercauchois,1369598270,contre,Diderot12;faquest;OdetteRichert;mariette94val;ntwolfmother;edensissi;NiqueTonParent2;fandetv;levelb_;BabeWatin;boite_boite;MmeLenvie;champ_pignon;fbu_82;jeanpare467;Entre2Tours;FleurianeRose;aourell29;pascal44p;_politweet;Jamiedu54;chrisquette;HAMONVIR;anouchkacohen;Twystsky;Lautrec31;mc_1220;Librevoi;FranDIDIER;follande;MdameMichu
242382947,RaphaelCopin,1369598270,pour,
562960544,MatiDreams,1369598270,pour,coralie1001;Megane_8D
436846029,erayeye,1369598268,contre,CEA055;pascal44p;jeanpare467;mariette94val;fandetv;boite_boite;Infrarouge3;Librevoi;blaemag;Wks_69;MmeLenvie;Twystsky;champ_pignon
90894097,douce2franclieu,1369598266,contre,manifpourtous83;mariette94val;ak_bx;NouvelArbitre;nathanou;AntoineBoyer75;fandetv;manifpourtous25;faquest;blaemag;maniftousvernon;teppdude;fbu_82;MmeLenvie;ldevilloutreys;anouchkacohen;JeandeRobien;StopLeDeclin
384576997,Gervais_F,1369598264,pour,PDumalanede
866758308,Metal_Maxime,1369598246,pour,
482001124,BELLEGO5,1369598239,pour,icosium59;FreezPakAuChoco;patoche84;loliv2809;Pridemap;Phil_Hauss;mandrake3430;fredcocharl;LetemplierLoic;MANUE_G;sanmel35;BriceSylvestre1;MarieMarchi;ThibaultGential
256201423,AnaisDlb,1369598233,pour,JonBlum
1051076298,faquest,1369598231,contre,ObjectifDroite;fandetv;ArdrB;hubert0612;Zorro_justicier;jeujune;robertsoizic
210370180,laurent4485,1369598228,pour,juannovali;emmarguerite;Family_Gay_com;mauzemontole;vit_leo;Tatitedu13;Maga_Mata;fredcocharl;icosium59;harphan75;Phil_Hauss;sarmcdonnell;ssssandrine;LetemplierLoic;MarieMarchi;mandrake3430;Geekin_20;vincny01;pouceopposable
49728863,Do_56,1369598227,pour,floriandurand3;emmarguerite;LetemplierLoic;juannovali;Languedebip;cathy6811;fredcocharl;MANUE_G;icosium59;CCalmier;ssssandrine;bembelly;bebabessay;coralie1001;bonsoirmichel;monsieurhug
1223067811,angelotumbarell,1369598223,pour,
146816951,Yannzerodeux,1369598219,pour,jgiovannoni;LucBentz
38244333,Stbslam,1369598216,pour,levelb_;arnocast
1378388058,AntoineBoyer75,1369598203,contre,Max_Vess;acrimo;richardwaghorne;ldevilloutreys;HAREL22;MmeLenvie;justweetyme;Le_Reel;LoeizRoul;CarretierG;Romain_FO;leclanNS;Librevoi;TheOccitan;Infrarouge3;vandemeulebrou;Lennyclerck;fandetv;levelb_;BabeWatin;blaemag;mariette94val;simplythe13;JeandeRobien;MONBONHEUR1;pascal44p;nathanou;chrisquette;douce2franclieu;sebastienglasso;catene06;StopLeDeclin
275179228,harphan75,1369598193,pour,BlablaDeGauche;adia66;Miawallace888;Family_Gay_com;laurent4485;SchmidtkeCedric;ssssandrine;Pridemap;Waspj;patoche84;Phil_Hauss;loliv2809;Geekin_20;vincny01
572098981,cathy6811,1369598192,pour,MarieMarchi;LetemplierLoic;ktrinelebreton;Languedebip;Do_56;Pierredu19
856718436,JeremyV2S,1369598182,contre,jeanpare467;champ_pignon;AubeActu;heavyburtations
